service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
15703_20251214,1,1,1,1,1,0,0,20251214,20261212
15705_20251214,0,0,0,0,0,1,1,20251214,20251224
15705_20251226,1,1,1,1,1,1,1,20251226,20261212
15707_20251214,1,1,1,1,1,0,0,20251214,20261212
15708_20251214,1,1,1,1,1,0,0,20251214,20261212
15711_20251214,1,1,1,1,1,1,1,20251214,20251224
15711_20251226,1,1,1,1,1,1,1,20251226,20261212
15712_20251214,1,1,1,1,1,0,0,20251214,20261212
15715_20251214,1,1,1,1,1,1,1,20251214,20261212
15716_20251214,1,1,1,1,1,1,0,20251214,20261212
15719_20251214,1,1,1,1,1,1,1,20251214,20261212
15720_20251214,1,1,1,1,1,0,0,20251214,20261212
15723_20251214,1,1,1,1,1,1,1,20251214,20261212
15725_20251214,1,1,1,1,1,1,1,20251214,20261212
15727_20251214,1,1,1,1,1,1,1,20251214,20261212
15728_20251214,1,1,1,1,1,0,0,20251214,20261212
15731_20251214,1,1,1,1,1,1,1,20251214,20261212
15732_20251214,1,1,1,1,1,0,0,20251214,20261212
15735_20251214,1,1,1,1,1,1,1,20251214,20261212
15737_20251214,1,1,1,1,1,1,1,20251214,20261212
15739_20251214,1,1,1,1,1,1,1,20251214,20261212
15740_20251214,1,1,1,1,1,0,0,20251214,20251223
15740_20251225,1,1,1,1,1,0,0,20251225,20261212
15743_20251214,1,1,1,1,1,1,1,20251214,20261212
15744_20251214,1,1,1,1,1,0,0,20251214,20251223
15744_20251225,1,1,1,1,1,0,0,20251225,20261212
15747_20251214,1,1,1,1,1,1,1,20251214,20261212
15748_20251214,1,1,1,1,1,0,0,20251214,20251223
15748_20251225,1,1,1,1,1,0,0,20251225,20261212
15750_20251214,1,1,1,1,1,0,0,20251214,20261212
15752_20251214,1,1,1,1,1,0,0,20251214,20251223
15752_20251225,1,1,1,1,1,0,0,20251225,20261212
15755_20251214,1,1,1,1,1,1,1,20251214,20261212
15757_20251214,1,1,1,1,1,1,1,20251214,20251223
15757_20251225,1,1,1,1,1,1,1,20251225,20261212
15759_20251214,1,1,1,1,1,1,1,20251214,20251223
15759_20251225,1,1,1,1,1,1,1,20251225,20261212
15761_20251214,1,1,1,1,1,1,1,20251214,20251223
15761_20251225,1,1,0,1,1,1,1,20251225,20251230
15761_20260101,1,1,1,1,1,1,1,20260101,20261212
15763_20251214,1,1,1,1,1,1,1,20251214,20251223
15763_20251225,1,1,0,1,1,1,1,20251225,20251230
15763_20260101,1,1,1,1,1,1,1,20260101,20261212
15765_20251214,1,1,1,1,1,1,1,20251214,20261212
15841_20251214,1,1,1,1,1,0,0,20251214,20251223
15841_20251225,1,1,1,1,1,0,0,20251225,20261212
15845_20251214,1,1,1,1,1,0,0,20251214,20251223
15845_20251225,1,1,1,1,1,0,0,20251225,20261212
15851_20251214,1,1,1,1,1,0,0,20251214,20261212
15852_20251214,1,1,1,1,1,1,1,20251214,20261212
15855_20251214,1,1,1,1,1,0,0,20251214,20261212
15900_20251214,1,1,1,1,1,1,1,20251214,20251224
15900_20251226,1,1,1,1,1,1,1,20251226,20261212
15901_20251214,1,1,1,1,1,0,0,20251214,20261212
15902_20251214,1,1,1,1,1,0,0,20251214,20261212
15903_20251214,0,0,0,0,0,1,1,20251214,20251224
15903_20251226,1,1,1,1,1,1,1,20251226,20261212
15904_20251214,1,1,1,1,1,1,1,20251214,20261212
15905_20251214,1,1,1,1,1,0,0,20251214,20261212
15906_20251214,1,1,1,1,1,0,0,20251214,20261212
15907_20251214,1,1,1,1,1,1,1,20251214,20251224
15907_20251226,1,1,1,0,1,1,1,20251226,20251231
15907_20260102,1,1,1,1,1,1,1,20260102,20261212
15908_20251214,1,1,1,1,1,1,1,20251214,20261212
15909_20251214,1,1,1,1,1,0,0,20251214,20261212
15910_20251214,1,1,1,1,1,0,0,20251214,20261212
15911_20251214,1,1,1,1,1,1,1,20251214,20261212
15912_20251214,1,1,1,1,1,1,1,20251214,20261212
15913_20251214,1,1,1,1,1,0,0,20251214,20261212
15914_20251214,1,1,1,1,1,0,0,20251214,20261212
15915_20251214,1,1,1,1,1,1,1,20251214,20251224
15915_20251226,1,1,1,1,1,1,1,20251226,20261212
15916_20251214,1,1,1,1,1,1,1,20251214,20261212
15917_20251214,1,1,1,1,1,0,0,20251214,20261212
15918_20251214,1,1,1,1,1,0,0,20251214,20261212
15919_20251214,1,1,1,1,1,1,1,20251214,20261212
15920_20251214,1,1,1,1,1,1,1,20251214,20261212
15921_20251214,1,1,1,1,1,0,0,20251214,20261212
15922_20251214,1,1,1,1,1,0,0,20251214,20261212
15923_20251214,1,1,1,1,1,1,1,20251214,20261212
15924_20251214,1,1,1,1,1,1,1,20251214,20261212
15925_20251214,1,1,1,1,1,0,0,20251214,20261212
15926_20251214,1,1,1,1,1,0,0,20251214,20261212
15927_20251214,1,1,1,1,1,1,1,20251214,20261212
15928_20251214,1,1,1,1,1,1,1,20251214,20261212
15929_20251214,1,1,1,1,1,0,0,20251214,20261212
15930_20251214,1,1,1,1,1,0,0,20251214,20261212
15931_20251214,1,1,1,1,1,1,1,20251214,20261212
15932_20251214,1,1,1,1,1,1,1,20251214,20261212
15933_20251214,1,1,1,1,1,0,0,20251214,20261212
15934_20251214,1,1,1,1,1,0,0,20251214,20251223
15934_20251225,1,1,1,1,1,0,0,20251225,20261212
15935_20251214,1,1,1,1,1,1,1,20251214,20261212
15936_20251214,1,1,1,1,1,1,1,20251214,20261212
15937_20251214,1,1,1,1,1,0,0,20251214,20261212
15938_20251214,1,1,1,1,1,0,0,20251214,20251223
15938_20251225,1,1,1,1,1,0,0,20251225,20261212
15939_20251214,1,1,1,1,1,1,1,20251214,20261212
15940_20251214,1,1,1,1,1,1,1,20251214,20261212
15941_20251214,1,1,1,1,1,0,0,20251214,20261212
15942_20251214,1,1,1,1,1,0,0,20251214,20251223
15942_20251225,1,1,1,1,1,0,0,20251225,20261212
15943_20251214,1,1,1,1,1,1,1,20251214,20261212
15944_20251214,1,1,1,1,1,1,1,20251214,20261212
15945_20251214,1,1,1,1,1,0,0,20251214,20261212
15946_20251214,1,1,1,1,1,0,0,20251214,20251223
15946_20251225,1,1,1,1,1,0,0,20251225,20261212
15947_20251214,1,1,1,1,1,1,1,20251214,20261212
15948_20251214,1,1,1,1,1,1,1,20251214,20261212
15949_20251214,1,1,1,1,1,0,0,20251214,20251223
15949_20251225,1,1,1,1,1,0,0,20251225,20261212
15950_20251214,1,1,1,1,1,0,0,20251214,20251223
15950_20251225,1,1,1,1,1,0,0,20251225,20261212
15951_20251214,1,1,1,1,1,1,1,20251214,20261212
15952_20251214,1,1,1,1,1,1,1,20251214,20251223
15952_20251225,1,1,1,1,1,1,1,20251225,20261212
15953_20251214,1,1,1,1,1,0,0,20251214,20251223
15953_20251225,1,1,1,1,1,0,0,20251225,20261212
15954_20251214,1,1,1,1,1,1,1,20251214,20251223
15954_20251225,1,1,1,1,1,1,1,20251225,20261212
15955_20251214,1,1,1,1,1,1,1,20251214,20261212
15956_20251214,1,1,1,1,1,1,1,20251214,20251223
15956_20251225,1,1,1,1,1,1,1,20251225,20261212
15957_20251214,1,1,1,1,1,1,1,20251214,20251223
15957_20251225,1,1,1,1,1,1,1,20251225,20261212
15958_20251214,1,1,1,1,1,1,1,20251214,20251223
15958_20251225,1,1,0,1,1,1,1,20251225,20251230
15958_20260101,1,1,1,1,1,1,1,20260101,20261212
15959_20251214,1,1,1,1,1,1,1,20251214,20251223
15959_20251225,1,1,1,1,1,1,1,20251225,20261212
15961_20251214,1,1,1,1,1,1,1,20251214,20251223
15961_20251225,1,1,0,1,1,1,1,20251225,20251230
15961_20260101,1,1,1,1,1,1,1,20260101,20261212
16000_20251214,0,0,0,0,0,0,1,20251214,20261212
16001_20251214,1,1,1,1,1,1,1,20251214,20261212
16002_20251214,1,1,1,1,1,1,1,20251214,20261212
16003_20251214,1,1,1,1,1,0,0,20251214,20261212
16004_20251214,1,1,1,1,1,1,1,20251214,20261212
16005_20251214,1,1,1,1,1,1,1,20251214,20261212
16006_20251214,1,1,1,1,1,0,0,20251214,20261212
16007_20251214,1,1,1,1,1,0,0,20251214,20261212
16008_20251214,1,1,1,1,1,1,1,20251214,20261212
16009_20251214,1,1,1,1,1,1,1,20251214,20261212
16010_20251214,1,1,1,1,1,0,0,20251214,20261212
16011_20251214,1,1,1,1,1,0,0,20251214,20261212
16012_20251214,1,1,1,1,1,1,1,20251214,20261212
16013_20251214,1,1,1,1,1,1,1,20251214,20261212
16014_20251214,1,1,1,1,1,0,0,20251214,20261212
16015_20251214,1,1,1,1,1,1,1,20251214,20261212
16016_20251214,1,1,1,1,1,1,1,20251214,20261212
16017_20251214,1,1,1,1,1,1,1,20251214,20261212
16018_20251214,1,1,1,1,1,1,1,20251214,20261212
16019_20251214,1,1,1,1,1,1,1,20251214,20261212
16020_20251214,1,1,1,1,1,1,1,20251214,20261212
16021_20251214,1,1,1,1,1,1,1,20251214,20261212
16022_20251214,1,1,1,1,1,1,1,20251214,20261212
16023_20251214,1,1,1,1,1,1,1,20251214,20261212
16024_20251214,1,1,1,1,1,1,1,20251214,20261212
16025_20251214,1,1,1,1,1,1,1,20251214,20261212
16026_20251214,1,1,1,1,1,1,1,20251214,20261212
16027_20251214,1,1,1,1,1,1,1,20251214,20261212
16028_20251214,1,1,1,1,1,1,1,20251214,20261212
16029_20251214,1,1,1,1,1,0,0,20251214,20261212
16030_20251214,1,1,1,1,1,1,1,20251214,20261212
16031_20251214,1,1,1,1,1,1,1,20251214,20261212
16032_20251214,1,1,1,1,1,0,0,20251214,20261212
16033_20251214,1,1,1,1,1,0,0,20251214,20261212
16034_20251214,1,1,1,1,1,1,1,20251214,20261212
16035_20251214,1,1,1,1,1,1,1,20251214,20261212
16036_20251214,1,1,1,1,1,0,0,20251214,20261212
16037_20251214,1,1,1,1,1,0,0,20251214,20261212
16038_20251214,1,1,1,1,1,1,1,20251214,20261212
16039_20251214,1,1,1,1,1,1,1,20251214,20261212
16040_20251214,1,1,1,1,1,0,0,20251214,20261212
16041_20251214,1,1,1,1,1,0,0,20251214,20261212
16042_20251214,1,1,1,1,1,1,1,20251214,20261212
16043_20251214,1,1,1,1,1,1,1,20251214,20261212
16044_20251214,1,1,1,1,1,1,1,20251214,20261212
16045_20251214,1,1,1,1,1,1,1,20251214,20261212
16046_20251214,1,1,1,1,1,1,1,20251214,20261212
16047_20251220,1,1,1,1,1,1,1,20251220,20260104
16047_20260105,1,1,1,1,1,0,0,20260105,20260109
16047_20260110,1,1,1,1,1,1,1,20260110,20261212
16048_20251220,1,1,1,1,1,1,1,20251220,20260104
16048_20260105,1,1,1,1,1,0,0,20260105,20260109
16048_20260110,1,1,1,1,1,1,1,20260110,20261212
16049_20251220,1,1,1,1,1,1,1,20251220,20260104
16049_20260110,1,1,1,1,1,1,1,20260110,20261212
16050_20251214,1,1,1,1,1,0,0,20251214,20261212
16400_20251214,1,1,1,1,1,0,0,20251214,20261212
16402_20251214,1,1,1,1,1,0,0,20251214,20261212
16404_20251214,1,1,1,1,1,0,0,20251214,20261212
16406_20251214,1,1,1,1,1,0,0,20251214,20261212
16408_20251214,1,1,1,1,1,0,0,20251214,20261212
16410_20251214,1,1,1,1,1,0,0,20251214,20261212
16412_20251214,1,1,1,1,1,0,0,20251214,20261212
16414_20251214,1,1,1,1,1,0,0,20251214,20261212
16416_20251214,1,1,1,1,1,0,0,20251214,20261212
16418_20251214,1,1,1,1,1,0,0,20251214,20261212
16420_20251214,1,1,1,1,1,0,0,20251214,20261212
16422_20251214,1,1,1,1,1,0,0,20251214,20261212
16424_20251214,1,1,1,1,1,0,0,20251214,20261212
16426_20251214,1,1,1,1,1,0,0,20251214,20261212
16428_20251214,1,1,1,1,1,0,0,20251214,20261212
16430_20251214,1,1,1,1,1,0,0,20251214,20261212
16432_20251214,1,1,1,1,1,0,0,20251214,20261212
16434_20251214,1,1,1,1,1,0,0,20251214,20261212
16436_20251214,1,1,1,1,1,0,0,20251214,20261212
16438_20251214,1,1,1,1,1,0,0,20251214,20261212
16440_20251214,1,1,1,1,1,0,0,20251214,20261212
16442_20251214,1,1,1,1,1,0,0,20251214,20261212
16444_20251214,1,1,1,1,1,0,0,20251214,20261212
16446_20251214,1,1,1,1,1,0,0,20251214,20261212
16448_20251214,1,1,1,1,1,0,0,20251214,20261212
16450_20251214,1,1,1,1,1,0,0,20251214,20261212
16452_20251214,1,1,1,1,1,0,0,20251214,20261212
16454_20251214,1,1,1,1,1,0,0,20251214,20251223
16454_20251225,1,1,1,1,1,0,0,20251225,20261212
16456_20251214,1,1,1,1,1,0,0,20251214,20261212
16458_20251214,1,1,1,1,1,0,0,20251214,20261212
16460_20251214,1,1,1,1,1,0,0,20251214,20251223
16460_20251225,1,1,1,1,1,0,0,20251225,20261212
16462_20251214,1,1,1,1,1,0,0,20251214,20261212
16464_20251220,1,1,1,0,1,0,0,20251220,20260104
16464_20260105,1,1,1,1,1,0,0,20260105,20260109
16464_20260110,1,1,1,1,1,0,0,20260110,20261212
16466_20251220,1,1,0,0,0,0,0,20251220,20251223
16466_20251225,1,1,1,0,1,0,0,20251225,20260104
16466_20260110,1,1,1,1,1,0,0,20260110,20261212
16468_20251221,0,1,1,1,0,1,0,20251221,20260105
16468_20260106,0,1,1,1,1,1,0,20260106,20260110
16468_20260111,0,1,1,1,1,1,0,20260111,20261212
16500_20251220,1,1,1,0,1,0,0,20251220,20260105
16500_20260110,1,1,1,1,1,0,0,20260110,20261212
16502_20251214,1,1,1,1,1,0,0,20251214,20261212
16504_20251214,1,1,1,1,1,0,0,20251214,20261212
16506_20251214,1,1,1,1,1,0,0,20251214,20261212
16508_20251214,1,1,1,1,1,0,0,20251214,20261212
16510_20251214,1,1,1,1,1,0,0,20251214,20261212
16512_20251214,1,1,1,1,1,0,0,20251214,20261212
16514_20251214,1,1,1,1,1,0,0,20251214,20261212
16516_20251214,1,1,1,1,1,0,0,20251214,20261212
16518_20251214,1,1,1,1,1,0,0,20251214,20261212
16520_20251214,1,1,1,1,1,0,0,20251214,20261212
16522_20251214,1,1,1,1,1,0,0,20251214,20261212
16524_20251214,1,1,1,1,1,0,0,20251214,20261212
16526_20251214,1,1,1,1,1,0,0,20251214,20261212
16528_20251214,1,1,1,1,1,0,0,20251214,20261212
16530_20251214,1,1,1,1,1,0,0,20251214,20261212
16532_20251214,1,1,1,1,1,0,0,20251214,20261212
16534_20251214,1,1,1,1,1,0,0,20251214,20261212
16536_20251214,1,1,1,1,1,0,0,20251214,20261212
16538_20251214,1,1,1,1,1,0,0,20251214,20261212
16540_20251214,1,1,1,1,1,0,0,20251214,20261212
16542_20251214,1,1,1,1,1,0,0,20251214,20261212
16544_20251214,1,1,1,1,1,0,0,20251214,20261212
16546_20251214,1,1,1,1,1,0,0,20251214,20261212
16548_20251214,1,1,1,1,1,0,0,20251214,20261212
16550_20251214,1,1,1,1,1,0,0,20251214,20261212
16552_20251214,1,1,1,1,1,0,0,20251214,20261212
16554_20251214,1,1,1,1,1,0,0,20251214,20251223
16554_20251225,1,1,1,1,1,0,0,20251225,20261212
16556_20251214,1,1,1,1,1,0,0,20251214,20261212
16558_20251214,1,1,1,1,1,0,0,20251214,20251223
16558_20251225,1,1,1,1,1,0,0,20251225,20261212
16560_20251214,1,1,1,1,1,0,0,20251214,20261212
16562_20251214,1,1,1,1,1,0,0,20251214,20261212
16564_20251214,1,1,1,1,1,0,0,20251214,20251223
16564_20251225,1,1,1,1,1,0,0,20251225,20261212
16566_20251220,1,1,1,0,1,0,0,20251220,20260104
16566_20260105,1,1,1,1,1,0,0,20260105,20260109
16566_20260110,1,1,1,1,1,0,0,20260110,20261212
16568_20251214,0,1,1,1,1,1,0,20251214,20261212
16800_20251215,1,1,1,1,1,1,1,20251215,20251224
16800_20251226,1,1,1,0,1,1,1,20251226,20251231
16800_20260102,0,0,0,0,1,1,0,20260102,20260103
16800_20260104,1,1,1,1,1,0,0,20260104,20260201
16800_20260202,1,1,1,1,1,1,1,20260202,20261212
16801_20251214,1,1,1,1,1,1,0,20251214,20261212
16802_20251214,1,1,1,1,1,1,0,20251214,20261212
16803_20251214,1,1,1,1,1,0,0,20251214,20261212
16804_20251214,1,1,1,1,1,1,1,20251214,20251224
16804_20251226,1,1,1,0,1,1,1,20251226,20251231
16804_20260102,1,1,1,1,1,1,1,20260102,20261212
16805_20251214,1,1,1,1,1,1,0,20251214,20261212
16806_20251214,1,1,1,1,1,0,0,20251214,20261212
16807_20251214,1,1,1,1,1,0,0,20251214,20261212
16808_20251214,1,1,1,1,1,1,1,20251214,20261212
16809_20251214,1,1,1,1,1,1,1,20251214,20261212
16810_20251214,1,1,1,1,1,1,1,20251214,20261212
16811_20251214,1,1,1,1,1,1,1,20251214,20261212
16812_20251214,1,1,1,1,1,1,1,20251214,20261212
16813_20251214,1,1,1,1,1,1,1,20251214,20261212
16814_20251214,1,1,1,1,1,1,1,20251214,20261212
16815_20251214,1,1,1,1,1,1,1,20251214,20261212
16816_20251214,1,1,1,1,1,1,1,20251214,20261212
16817_20251214,1,1,1,1,1,1,1,20251214,20261212
16818_20251214,1,1,1,1,1,1,1,20251214,20261212
16819_20251214,1,1,1,1,1,1,1,20251214,20261212
16820_20251214,1,1,1,1,1,0,0,20251214,20261212
16821_20251214,1,1,1,1,1,1,1,20251214,20261212
16822_20251214,1,1,1,1,1,1,1,20251214,20261212
16823_20251214,1,1,1,1,1,1,1,20251214,20261212
16824_20251214,1,1,1,1,1,0,1,20251214,20261212
16825_20251214,1,1,1,1,1,1,1,20251214,20261212
16826_20251214,1,1,1,1,1,0,0,20251214,20261212
16827_20251214,1,1,1,1,1,1,1,20251214,20261212
16828_20251214,1,1,1,1,1,1,1,20251214,20261212
16829_20251214,1,1,1,1,1,1,1,20251214,20261212
16830_20251214,1,1,1,1,1,1,1,20251214,20251223
16830_20251225,1,1,0,1,1,1,1,20251225,20251230
16830_20260101,1,1,1,1,1,1,1,20260101,20261212
16831_20251214,1,1,1,1,1,1,1,20251214,20251223
16831_20251225,1,1,0,1,1,1,1,20251225,20251230
16831_20260101,1,1,1,1,1,1,1,20260101,20261212
16833_20251214,1,1,1,1,1,1,1,20251214,20251223
16833_20251225,1,1,0,1,1,1,1,20251225,20251230
16833_20260101,1,1,1,1,1,1,1,20260101,20261212
17100_20251214,1,1,1,1,1,0,0,20251214,20261212
17101_20251214,1,1,1,1,1,1,1,20251214,20261212
17102_20251214,1,1,1,1,1,1,1,20251214,20261212
17103_20251214,1,1,1,1,1,1,1,20251214,20261212
17105_20251214,1,1,1,1,1,1,1,20251214,20261212
17200_20251214,1,1,1,1,1,1,1,20251214,20261212
17201_20251214,1,1,1,1,1,0,0,20251214,20261212
17202_20251214,1,1,1,1,1,0,0,20251214,20261212
17203_20251214,1,1,1,1,1,1,1,20251214,20261212
17204_20251214,1,1,1,1,1,1,1,20251214,20261212
17205_20251214,1,1,1,1,1,0,0,20251214,20261212
17206_20251214,1,1,1,1,1,0,0,20251214,20261212
17207_20251214,1,1,1,1,1,1,1,20251214,20261212
17208_20251214,1,1,1,1,1,1,1,20251214,20261212
17209_20251214,1,1,1,1,1,0,0,20251214,20261212
17210_20251214,1,1,1,1,1,0,0,20251214,20261212
17211_20251214,1,1,1,1,1,1,1,20251214,20261212
17212_20251214,1,1,1,1,1,1,1,20251214,20261212
17213_20251214,1,1,1,1,1,0,0,20251214,20261212
17214_20251214,1,1,1,1,1,0,0,20251214,20261212
17215_20251214,1,1,1,1,1,1,1,20251214,20261212
17216_20251214,1,1,1,1,1,1,1,20251214,20261212
17217_20251214,1,1,1,1,1,0,0,20251214,20261212
17218_20251214,1,1,1,1,1,0,0,20251214,20261212
17219_20251214,1,1,1,1,1,1,1,20251214,20261212
17220_20251214,1,1,1,1,1,1,1,20251214,20261212
17221_20251214,1,1,1,1,1,0,0,20251214,20261212
17222_20251214,1,1,1,1,1,0,0,20251214,20261212
17223_20251214,1,1,1,1,1,1,1,20251214,20261212
17224_20251214,1,1,1,1,1,1,1,20251214,20261212
17225_20251214,1,1,1,1,1,0,0,20251214,20261212
17226_20251214,1,1,1,1,1,0,0,20251214,20261212
17227_20251214,1,1,1,1,1,1,1,20251214,20261212
17228_20251214,1,1,1,1,1,1,1,20251214,20261212
17229_20251214,1,1,1,1,1,0,0,20251214,20261212
17230_20251214,1,1,1,1,1,0,0,20251214,20261212
17231_20251214,1,1,1,1,1,1,1,20251214,20261212
17232_20251214,1,1,1,1,1,1,1,20251214,20261212
17233_20251214,1,1,1,1,1,0,0,20251214,20261212
17234_20251214,1,1,1,1,1,0,0,20251214,20261212
17235_20251214,1,1,1,1,1,1,1,20251214,20261212
17236_20251214,1,1,1,1,1,1,1,20251214,20261212
17237_20251214,1,1,1,1,1,0,0,20251214,20261212
17238_20251214,1,1,1,1,1,0,0,20251214,20261212
17239_20251214,1,1,1,1,1,1,1,20251214,20261212
17240_20251214,1,1,1,1,1,1,1,20251214,20261212
17241_20251214,1,1,1,1,1,0,0,20251214,20261212
17242_20251214,1,1,1,1,1,0,0,20251214,20261212
17243_20251214,1,1,1,1,1,1,1,20251214,20261212
17244_20251214,1,1,1,1,1,1,1,20251214,20261212
17245_20251214,1,1,1,1,1,0,0,20251214,20261212
17246_20251214,1,1,1,1,1,0,0,20251214,20261212
17247_20251214,1,1,1,1,1,1,1,20251214,20261212
17248_20251214,1,1,1,1,1,1,1,20251214,20261212
17249_20251214,1,1,1,1,1,0,0,20251214,20261212
17250_20251214,1,1,1,1,1,0,0,20251214,20261212
17251_20251214,1,1,1,1,1,1,1,20251214,20261212
17252_20251214,1,1,1,1,1,1,1,20251214,20261212
17253_20251214,1,1,1,1,1,0,0,20251214,20261212
17254_20251214,1,1,1,1,1,0,0,20251214,20261212
17255_20251214,1,1,1,1,1,1,1,20251214,20261212
17256_20251214,1,1,1,1,1,1,1,20251214,20261212
17257_20251214,1,1,1,1,1,0,0,20251214,20261212
17258_20251214,1,1,1,1,1,0,0,20251214,20261212
17259_20251214,1,1,1,1,1,1,1,20251214,20261212
17260_20251214,1,1,1,1,1,1,1,20251214,20261212
17261_20251214,1,1,1,1,1,0,0,20251214,20261212
17262_20251214,1,1,1,1,1,0,0,20251214,20261212
17263_20251214,1,1,1,1,1,1,1,20251214,20261212
17264_20251214,1,1,1,1,1,1,1,20251214,20261212
17265_20251214,1,1,1,1,1,0,0,20251214,20261212
17266_20251214,1,1,1,1,1,1,1,20251214,20261212
17268_20251214,1,1,1,1,1,0,0,20251214,20261212
18000_20251214,1,1,1,1,1,0,0,20251214,20261212
18002_20251214,1,1,1,1,1,0,0,20251214,20261212
18004_20251214,1,1,1,1,1,0,0,20251214,20261212
18006_20251214,1,1,1,1,1,0,0,20251214,20261212
18008_20251214,1,1,1,1,1,0,0,20251214,20261212
18010_20251214,1,1,1,1,1,0,0,20251214,20261212
18012_20251214,1,1,1,1,1,0,0,20251214,20261212
18014_20251214,1,1,1,1,1,0,0,20251214,20261212
18016_20251214,1,1,1,1,1,0,0,20251214,20261212
18018_20251214,1,1,1,1,1,0,0,20251214,20261212
18020_20251214,1,1,1,1,1,0,0,20251214,20261212
18022_20251214,1,1,1,1,1,0,0,20251214,20261212
18024_20251214,1,1,1,1,1,0,0,20251214,20251223
18024_20251225,1,1,1,1,1,0,0,20251225,20261212
18026_20251214,1,1,1,1,1,0,0,20251214,20251223
18026_20251225,1,1,1,1,1,0,0,20251225,20261212
18050_20251214,1,1,1,1,1,0,0,20251214,20261212
18052_20251214,1,1,1,1,1,0,0,20251214,20261212
18054_20251214,1,1,1,1,1,0,0,20251214,20261212
18056_20251214,1,1,1,1,1,0,0,20251214,20261212
18058_20251214,1,1,1,1,1,0,0,20251214,20261212
18060_20251214,1,1,1,1,1,0,0,20251214,20261212
18062_20251214,1,1,1,1,1,0,0,20251214,20261212
18064_20251214,1,1,1,1,1,0,0,20251214,20261212
18066_20251214,1,1,1,1,1,0,0,20251214,20261212
18068_20251214,1,1,1,1,1,0,0,20251214,20261212
18070_20251214,1,1,1,1,1,0,0,20251214,20261212
18072_20251214,1,1,1,1,1,0,0,20251214,20261212
18074_20251214,1,1,1,1,1,0,0,20251214,20251223
18074_20251225,1,1,1,1,1,0,0,20251225,20261212
18076_20251214,1,1,1,1,1,0,0,20251214,20251223
18076_20251225,1,1,1,1,1,0,0,20251225,20261212
18200_20251214,1,1,1,1,1,1,1,20251214,20251224
18200_20251226,1,1,1,1,1,1,1,20251226,20261212
18202_20251214,1,1,1,1,1,1,1,20251214,20261212
18204_20251214,1,1,1,1,1,1,1,20251214,20251224
18204_20251226,1,1,1,1,1,1,1,20251226,20261212
18206_20251214,1,1,1,1,1,0,0,20251214,20261212
18208_20251214,1,1,1,1,1,1,1,20251214,20261212
18210_20251214,1,1,1,1,1,0,0,20251214,20261212
18212_20251214,1,1,1,1,1,1,1,20251214,20261212
18214_20251214,1,1,1,1,1,0,0,20251214,20261212
18216_20251214,1,1,1,1,1,1,1,20251214,20251224
18216_20251226,1,1,1,1,1,1,1,20251226,20261212
18218_20251214,1,1,1,1,1,0,0,20251214,20261212
18220_20251214,1,1,1,1,1,1,1,20251214,20261212
18222_20251214,1,1,1,1,1,0,0,20251214,20261212
18224_20251214,1,1,1,1,1,1,1,20251214,20261212
18226_20251214,1,1,1,1,1,0,0,20251214,20261212
18228_20251214,1,1,1,1,1,1,1,20251214,20261212
18230_20251214,1,1,1,1,1,0,0,20251214,20261212
18232_20251214,1,1,1,1,1,1,1,20251214,20261212
18234_20251214,1,1,1,1,1,0,0,20251214,20261212
18236_20251214,1,1,1,1,1,1,1,20251214,20261212
18238_20251214,1,1,1,1,1,1,1,20251214,20261212
18240_20251214,1,1,1,1,1,0,0,20251214,20261212
18242_20251214,1,1,1,1,1,1,1,20251214,20261212
18244_20251214,1,1,1,1,1,0,0,20251214,20261212
18246_20251214,1,1,1,1,1,1,1,20251214,20261212
18248_20251214,1,1,1,1,1,0,0,20251214,20261212
18250_20251214,1,1,1,1,1,1,1,20251214,20261212
18252_20251214,1,1,1,1,1,0,0,20251214,20261212
18254_20251214,1,1,1,1,1,1,1,20251214,20261212
18256_20251214,1,1,1,1,1,0,0,20251214,20261212
18258_20251214,1,1,1,1,1,1,1,20251214,20261212
18260_20251214,1,1,1,1,1,0,0,20251214,20261212
18262_20251214,1,1,1,1,1,1,1,20251214,20261212
18264_20251214,1,1,1,1,1,0,0,20251214,20261212
18266_20251214,1,1,1,1,1,1,1,20251214,20261212
18268_20251214,1,1,1,1,1,0,0,20251214,20261212
18270_20251214,1,1,1,1,1,1,1,20251214,20261212
18272_20251214,1,1,1,1,1,0,0,20251214,20261212
18274_20251214,1,1,1,1,1,1,1,20251214,20261212
18276_20251214,1,1,1,1,1,0,0,20251214,20261212
18278_20251214,1,1,1,1,1,1,1,20251214,20261212
18280_20251214,1,1,1,1,1,0,0,20251214,20261212
18282_20251214,1,1,1,1,1,1,1,20251214,20261212
18284_20251214,1,1,1,1,1,0,0,20251214,20261212
18286_20251214,1,1,1,1,1,1,1,20251214,20261212
18288_20251214,1,1,1,1,1,0,0,20251214,20261212
18290_20251214,1,1,1,1,1,1,1,20251214,20261212
18292_20251214,1,1,1,1,1,0,0,20251214,20261212
18294_20251214,1,1,1,1,1,1,1,20251214,20261212
18296_20251214,1,1,1,1,1,0,0,20251214,20261212
18298_20251214,1,1,1,1,1,1,1,20251214,20261212
18300_20251214,1,1,1,1,1,0,0,20251214,20261212
18302_20251214,1,1,1,1,1,1,1,20251214,20261212
18304_20251214,1,1,1,1,1,0,0,20251214,20261212
18306_20251214,1,1,1,1,1,1,1,20251214,20261212
18308_20251214,1,1,1,1,1,0,0,20251214,20261212
